element_id,element_type,floor,length_m,width_m,height_m,quantity_elements,material_type,unit_cost_per_sqm,wastage_percent,planned_start_week,planned_end_week,formwork_area_per_element_sqm,total_formwork_area_sqm
1372,Column,9,0.3,0.6,3.2,13,Steel,945,9,10,12,5.76,81.619
1373,Wall,12,6.0,0.2,3.0,9,Plywood,518,11,12,16,37.2,371.628
1374,Slab,11,7.5,4.0,0.15,1,Plywood,418,15,10,12,3.45,3.968
1375,Column,23,0.35,0.55,3.2,12,Steel,969,11,23,27,5.76,76.723
1376,Column,24,0.3,0.45,3.2,11,Steel,996,10,24,27,4.8,58.08
1377,Column,25,0.23,0.45,2.8,39,Steel,981,8,25,27,3.808,160.393
1378,Wall,19,4.5,0.2,3.0,15,Plywood,526,12,18,21,28.2,473.76
1379,Column,13,0.3,0.45,3.3,17,Steel,889,9,13,15,4.95,91.724
1380,Beam,14,0.25,0.5,4.0,25,Steel,859,11,13,16,6.0,166.5
1381,Slab,25,10.0,4.0,0.15,1,Plywood,511,13,25,29,4.2,4.746
1382,Wall,8,4.5,0.2,3.0,4,Plywood,537,12,8,11,28.2,126.336
1383,Slab,9,7.5,4.0,0.15,1,Plywood,480,12,9,13,3.45,3.864
1384,Slab,23,8.0,4.0,0.15,1,Plywood,486,13,24,26,3.6,4.068
1385,Column,10,0.23,0.45,3.3,34,Steel,920,9,10,14,4.488,166.325
1386,Wall,6,5.0,0.2,3.0,18,Plywood,540,12,6,10,31.2,628.992
1387,Column,15,0.23,0.45,2.8,28,Steel,922,10,16,18,3.808,117.286
1388,Column,9,0.35,0.55,3.2,11,Steel,903,8,8,12,5.76,68.429
1389,Wall,23,5.0,0.2,3.0,20,Plywood,533,10,22,24,31.2,686.4
1390,Column,23,0.4,0.4,2.8,34,Steel,967,11,22,26,4.48,169.075
1391,Column,8,0.23,0.45,3.2,24,Steel,988,11,9,13,4.352,115.937
1392,Beam,14,0.23,0.6,4.0,21,Steel,892,13,14,16,6.64,157.567
1393,Column,25,0.35,0.55,3.2,32,Steel,915,9,24,28,5.76,200.909
1394,Column,19,0.3,0.6,2.8,12,Steel,896,8,19,21,5.04,65.318
1395,Beam,6,0.23,0.45,4.0,17,Steel,870,13,5,7,5.44,104.502
1396,Slab,15,8.0,4.0,0.15,1,Plywood,493,16,16,18,3.6,4.176
1397,Slab,16,8.0,4.0,0.15,1,Plywood,455,12,15,19,3.6,4.032
1398,Column,17,0.23,0.45,2.8,16,Steel,973,9,16,20,3.808,66.412
1399,Beam,1,0.25,0.5,4.0,27,Steel,958,10,2,6,6.0,178.2
1400,Slab,8,6.0,4.0,0.15,1,Plywood,461,16,9,12,3.0,3.48
1401,Column,22,0.3,0.6,2.8,27,Steel,986,10,21,23,5.04,149.688
1402,Column,7,0.4,0.4,2.8,22,Steel,916,11,8,12,4.48,109.402
1403,Column,8,0.35,0.55,3.3,14,Steel,981,9,7,10,5.94,90.644
1404,Beam,9,0.3,0.6,4.5,8,Steel,944,13,8,12,8.1,73.224
1405,Column,5,0.35,0.55,3.0,32,Steel,949,9,4,6,5.4,188.352
1406,Slab,4,6.0,4.0,0.15,1,Plywood,491,12,4,6,3.0,3.36
1407,Wall,9,3.0,0.2,3.0,13,Plywood,540,9,9,11,19.2,272.064
1408,Column,22,0.3,0.6,2.8,29,Steel,981,10,22,25,5.04,160.776
1409,Beam,1,0.23,0.6,4.0,12,Steel,940,12,1,5,6.64,89.242
1410,Column,8,0.3,0.45,2.8,6,Steel,1024,9,8,11,4.2,27.468
1411,Column,2,0.3,0.45,3.0,36,Steel,978,10,2,5,4.5,178.2
1412,Slab,15,10.0,4.0,0.15,1,Plywood,417,15,16,19,4.2,4.83
1413,Beam,7,0.3,0.6,4.0,11,Steel,923,12,6,10,7.2,88.704
1414,Wall,20,4.5,0.2,3.0,4,Plywood,550,10,21,25,28.2,124.08
1415,Beam,15,0.25,0.5,4.5,7,Steel,925,11,16,20,6.75,52.448
1416,Column,20,0.3,0.6,3.0,31,Steel,964,11,20,22,5.4,185.814
1417,Beam,16,0.25,0.5,4.5,19,Steel,878,12,17,21,6.75,143.64
1418,Column,11,0.3,0.45,3.3,15,Steel,997,8,12,16,4.95,80.19
1419,Wall,22,4.0,0.2,3.0,11,Plywood,496,12,23,26,25.2,310.464
1420,Slab,12,10.0,4.0,0.15,1,Plywood,470,13,12,14,4.2,4.746
1421,Column,24,0.23,0.45,3.2,8,Steel,918,8,23,27,4.352,37.601
1422,Beam,25,0.3,0.6,6.0,6,Steel,920,13,26,30,10.8,73.224
1423,Slab,15,7.5,4.0,0.15,1,Plywood,428,12,14,16,3.45,3.864
1424,Slab,17,6.0,5.0,0.15,1,Plywood,480,15,18,20,3.3,3.795
1425,Column,7,0.35,0.55,3.0,9,Steel,905,11,8,11,5.4,53.946
1426,Column,21,0.3,0.6,3.3,29,Steel,990,8,22,25,5.94,186.041
1427,Column,17,0.3,0.45,2.8,29,Steel,889,11,17,21,4.2,135.198
1428,Beam,23,0.23,0.45,5.5,8,Steel,961,11,22,26,7.48,66.422
1429,Beam,7,0.23,0.45,5.0,8,Steel,908,12,7,11,6.8,60.928
1430,Column,20,0.23,0.45,3.3,16,Steel,891,10,19,22,4.488,78.989
1431,Beam,12,0.23,0.6,6.0,8,Steel,809,11,13,17,9.96,88.445
1432,Beam,5,0.23,0.6,4.5,24,Steel,959,10,6,10,7.47,197.208
1433,Column,5,0.3,0.6,3.2,13,Steel,973,9,4,8,5.76,81.619
1434,Wall,15,6.0,0.2,3.0,18,Plywood,557,9,14,18,37.2,729.864
1435,Beam,8,0.3,0.6,5.0,24,Steel,916,10,9,12,9.0,237.6
1436,Beam,3,0.23,0.6,4.5,28,Steel,896,13,3,5,7.47,236.351
1437,Beam,11,0.3,0.6,4.0,24,Steel,872,10,12,15,7.2,190.08
1438,Column,17,0.23,0.45,3.2,29,Steel,978,10,17,20,4.352,138.829
1439,Wall,8,3.0,0.2,3.0,4,Plywood,532,9,7,9,19.2,83.712
1440,Beam,24,0.3,0.6,4.0,19,Steel,886,11,25,27,7.2,151.848
1441,Beam,20,0.25,0.5,5.5,25,Steel,916,12,19,23,8.25,231.0
1442,Wall,13,3.0,0.2,3.0,6,Plywood,491,11,14,16,19.2,127.872
1443,Slab,24,6.0,4.0,0.15,1,Plywood,524,13,25,27,3.0,3.39
1444,Slab,11,6.0,4.0,0.15,1,Plywood,461,12,10,12,3.0,3.36
1445,Column,4,0.23,0.45,3.2,11,Steel,935,11,5,7,4.352,53.138
1446,Column,1,0.23,0.45,2.8,29,Steel,959,9,2,4,3.808,120.371
1447,Slab,24,8.0,4.0,0.15,1,Plywood,457,12,25,28,3.6,4.032
1448,Beam,24,0.23,0.45,4.5,25,Steel,1007,10,25,29,6.12,168.3
1449,Slab,19,6.0,4.0,0.15,1,Plywood,445,16,20,23,3.0,3.48
1450,Slab,3,8.0,4.0,0.15,1,Plywood,480,16,2,6,3.6,4.176
1451,Column,8,0.3,0.6,3.0,23,Steel,871,11,7,11,5.4,137.862
1452,Column,2,0.35,0.55,3.3,20,Steel,946,8,2,4,5.94,128.304
1453,Beam,2,0.23,0.6,5.5,16,Steel,921,11,3,6,9.13,162.149
1454,Column,7,0.4,0.4,2.8,6,Steel,894,10,7,11,4.48,29.568
1455,Slab,15,10.0,4.0,0.15,1,Plywood,469,12,15,19,4.2,4.704
1456,Slab,2,8.0,4.0,0.15,1,Plywood,466,14,2,4,3.6,4.104
1457,Beam,25,0.25,0.5,6.0,19,Steel,917,13,24,28,9.0,193.23
1458,Slab,12,6.0,5.0,0.15,1,Plywood,495,12,12,15,3.3,3.696
1459,Beam,7,0.3,0.6,5.0,19,Steel,902,12,7,9,9.0,191.52
1460,Slab,13,6.0,4.0,0.15,1,Plywood,431,14,12,14,3.0,3.42
1461,Column,20,0.4,0.4,3.2,16,Steel,926,11,19,22,5.12,90.931
1462,Slab,8,7.5,4.0,0.15,1,Plywood,516,13,9,11,3.45,3.898
1463,Slab,2,8.0,4.0,0.15,1,Plywood,452,14,1,4,3.6,4.104
1464,Column,2,0.3,0.6,3.2,34,Steel,947,11,1,4,5.76,217.382
1465,Beam,22,0.23,0.45,6.0,9,Steel,922,12,21,23,8.16,82.253
1466,Wall,3,6.0,0.2,3.0,11,Plywood,522,11,3,7,37.2,454.212
1467,Column,16,0.35,0.55,3.2,17,Steel,909,11,15,17,5.76,108.691
1468,Slab,10,10.0,4.0,0.15,1,Plywood,476,15,10,13,4.2,4.83
1469,Wall,20,4.5,0.2,3.0,5,Plywood,505,10,19,21,28.2,155.1
1470,Wall,2,4.0,0.2,3.0,15,Plywood,540,11,1,5,25.2,419.58
1471,Beam,23,0.23,0.6,4.5,10,Steel,879,13,24,26,7.47,84.411
1472,Beam,18,0.23,0.45,4.5,10,Steel,869,11,18,20,6.12,67.932
1473,Wall,12,6.0,0.2,3.0,12,Plywood,519,12,11,13,37.2,499.968
1474,Beam,6,0.3,0.6,4.0,22,Steel,910,13,5,8,7.2,178.992
1475,Column,25,0.3,0.6,3.2,25,Steel,996,10,25,29,5.76,158.4
1476,Column,8,0.3,0.45,3.3,16,Steel,915,8,7,9,4.95,85.536
1477,Slab,13,10.0,4.0,0.15,1,Plywood,516,16,12,14,4.2,4.872
1478,Beam,10,0.25,0.5,4.5,14,Steel,939,11,10,12,6.75,104.895
1479,Column,6,0.3,0.6,3.3,31,Steel,957,11,5,7,5.94,204.395
1480,Column,11,0.3,0.6,3.3,22,Steel,926,8,11,13,5.94,141.134
1481,Slab,4,10.0,4.0,0.15,1,Plywood,427,15,4,7,4.2,4.83
1482,Beam,1,0.23,0.45,4.5,5,Steel,940,11,1,3,6.12,33.966
1483,Wall,8,5.0,0.2,3.0,21,Plywood,575,9,9,12,31.2,714.168
1484,Slab,3,6.0,5.0,0.15,1,Plywood,432,14,2,6,3.3,3.762
1485,Wall,11,3.0,0.2,3.0,19,Plywood,573,9,10,14,19.2,397.632
1486,Wall,22,6.0,0.2,3.0,11,Plywood,455,10,22,25,37.2,450.12
1487,Column,5,0.3,0.6,3.2,15,Steel,994,9,5,8,5.76,94.176
1488,Slab,1,10.0,4.0,0.15,1,Plywood,502,16,1,4,4.2,4.872
1489,Column,3,0.35,0.55,2.8,22,Steel,969,10,2,6,5.04,121.968
1490,Wall,13,3.0,0.2,3.0,13,Plywood,577,9,12,14,19.2,272.064
1491,Column,7,0.3,0.6,3.3,7,Steel,961,8,8,10,5.94,44.906
1492,Slab,13,6.0,4.0,0.15,1,Plywood,447,14,12,14,3.0,3.42
1493,Slab,1,6.0,5.0,0.15,1,Plywood,459,15,1,3,3.3,3.795
1494,Column,9,0.23,0.45,3.2,10,Steel,923,11,8,11,4.352,48.307
1495,Slab,11,8.0,4.0,0.15,1,Plywood,436,13,12,14,3.6,4.068
1496,Column,11,0.3,0.45,3.0,10,Steel,1023,8,11,13,4.5,48.6
1497,Beam,14,0.3,0.6,5.0,17,Steel,881,11,13,17,9.0,169.83
1498,Beam,20,0.23,0.45,4.5,21,Steel,895,11,21,23,6.12,142.657
1499,Beam,12,0.3,0.6,6.0,12,Steel,864,12,12,14,10.8,145.152
1500,Beam,22,0.23,0.45,4.5,29,Steel,900,13,21,23,6.12,200.552
1501,Wall,14,3.0,0.2,3.0,5,Plywood,527,12,15,19,19.2,107.52
1502,Column,7,0.35,0.55,3.0,27,Steel,964,9,8,12,5.4,158.922
1503,Beam,6,0.25,0.5,5.0,20,Steel,958,13,6,10,7.5,169.5
1504,Wall,9,4.0,0.2,3.0,14,Plywood,584,11,8,11,25.2,391.608
1505,Slab,15,6.0,5.0,0.15,1,Plywood,534,14,16,19,3.3,3.762
1506,Column,7,0.35,0.55,3.2,7,Steel,925,8,7,9,5.76,43.546
1507,Wall,23,5.0,0.2,3.0,14,Plywood,530,12,22,24,31.2,489.216
1508,Column,12,0.23,0.45,3.3,39,Steel,951,10,12,15,4.488,192.535
1509,Beam,22,0.23,0.6,5.5,19,Steel,950,13,22,24,9.13,196.021
1510,Beam,18,0.23,0.45,4.0,23,Steel,949,11,17,21,5.44,138.883
1511,Slab,9,6.0,5.0,0.15,1,Plywood,470,12,8,11,3.3,3.696
1512,Column,6,0.35,0.55,3.3,39,Steel,976,11,6,8,5.94,257.143
1513,Column,19,0.3,0.6,3.3,38,Steel,907,8,20,24,5.94,243.778
1514,Slab,9,7.5,4.0,0.15,1,Plywood,496,14,8,10,3.45,3.933
1515,Column,7,0.35,0.55,3.0,32,Steel,910,8,6,9,5.4,186.624
1516,Beam,24,0.3,0.6,5.0,7,Steel,879,13,25,29,9.0,71.19
1517,Slab,13,6.0,4.0,0.15,1,Plywood,480,16,12,15,3.0,3.48
1518,Slab,2,7.5,4.0,0.15,1,Plywood,489,15,2,6,3.45,3.968
1519,Column,13,0.35,0.55,3.0,29,Steel,944,9,13,17,5.4,170.694
1520,Column,12,0.3,0.45,2.8,8,Steel,957,10,13,16,4.2,36.96
1521,Wall,22,6.0,0.2,3.0,19,Plywood,475,11,21,24,37.2,784.548
1522,Beam,18,0.3,0.6,6.0,19,Steel,940,11,17,19,10.8,227.772
1523,Column,5,0.3,0.6,3.0,35,Steel,946,9,6,10,5.4,206.01
1524,Column,4,0.35,0.55,3.3,32,Steel,942,10,3,5,5.94,209.088
1525,Column,16,0.3,0.6,2.8,37,Steel,930,11,16,18,5.04,206.993
1526,Wall,2,4.5,0.2,3.0,5,Plywood,553,12,3,7,28.2,157.92
1527,Column,8,0.3,0.45,3.0,28,Steel,1002,8,8,10,4.5,136.08
1528,Column,4,0.23,0.45,3.2,35,Steel,1025,9,4,8,4.352,166.029
1529,Beam,1,0.23,0.45,5.0,18,Steel,908,11,1,4,6.8,135.864
1530,Column,23,0.4,0.4,3.0,10,Steel,948,11,23,26,4.8,53.28
1531,Column,3,0.3,0.45,3.3,31,Steel,1020,9,2,6,4.95,167.261
1532,Wall,1,5.0,0.2,3.0,19,Plywood,473,9,1,3,31.2,646.152
1533,Slab,24,10.0,4.0,0.15,1,Plywood,438,12,24,28,4.2,4.704
1534,Column,5,0.35,0.55,3.0,37,Steel,965,10,6,8,5.4,219.78
1535,Beam,21,0.25,0.5,4.5,13,Steel,851,13,22,26,6.75,99.157
1536,Column,1,0.23,0.45,3.3,17,Steel,907,9,1,5,4.488,83.163
1537,Column,4,0.3,0.45,3.0,25,Steel,927,9,4,7,4.5,122.625
1538,Beam,3,0.23,0.6,5.0,23,Steel,886,13,2,5,8.3,215.717
1539,Beam,18,0.3,0.6,4.0,24,Steel,870,13,18,20,7.2,195.264
1540,Slab,16,10.0,4.0,0.15,1,Plywood,436,12,17,20,4.2,4.704
1541,Wall,12,3.0,0.2,3.0,17,Plywood,496,11,13,17,19.2,362.304
1542,Column,7,0.35,0.55,3.0,31,Steel,1027,10,8,11,5.4,184.14
1543,Wall,3,5.0,0.2,3.0,21,Plywood,504,11,4,6,31.2,727.272
1544,Beam,15,0.25,0.5,4.5,19,Steel,823,12,14,18,6.75,143.64
1545,Column,6,0.23,0.45,2.8,24,Steel,883,8,5,7,3.808,98.703
1546,Slab,15,6.0,4.0,0.15,1,Plywood,458,12,14,17,3.0,3.36
1547,Column,18,0.3,0.45,2.8,25,Steel,962,10,18,21,4.2,115.5
1548,Beam,22,0.23,0.45,6.0,5,Steel,882,11,23,25,8.16,45.288
1549,Slab,13,8.0,4.0,0.15,1,Plywood,496,14,14,16,3.6,4.104
1550,Column,1,0.3,0.45,3.2,23,Steel,917,11,1,5,4.8,122.544
1551,Wall,8,5.0,0.2,3.0,15,Plywood,568,10,9,13,31.2,514.8
1552,Column,22,0.3,0.6,3.3,6,Steel,976,11,23,25,5.94,39.56
1553,Slab,14,7.5,4.0,0.15,1,Plywood,462,14,13,15,3.45,3.933
1554,Column,16,0.3,0.6,2.8,27,Steel,1022,8,17,20,5.04,146.966
1555,Column,12,0.4,0.4,2.8,23,Steel,946,8,12,16,4.48,111.283
1556,Beam,5,0.25,0.5,4.0,20,Steel,944,11,4,6,6.0,133.2
1557,Wall,23,3.0,0.2,3.0,15,Plywood,505,10,23,26,19.2,316.8
1558,Column,20,0.3,0.6,3.3,31,Steel,926,8,19,23,5.94,198.871
1559,Wall,25,4.0,0.2,3.0,20,Plywood,506,12,25,29,25.2,564.48
1560,Column,22,0.3,0.45,3.0,34,Steel,955,9,22,25,4.5,166.77
1561,Beam,8,0.23,0.45,4.0,25,Steel,822,13,8,11,5.44,153.68
1562,Beam,7,0.23,0.45,4.0,17,Steel,901,10,7,9,5.44,101.728
1563,Column,7,0.4,0.4,3.0,10,Steel,957,10,7,10,4.8,52.8
1564,Wall,23,4.0,0.2,3.0,22,Plywood,479,11,24,27,25.2,615.384
1565,Beam,14,0.25,0.5,5.0,26,Steel,888,12,14,18,7.5,218.4
1566,Slab,12,10.0,4.0,0.15,1,Plywood,515,12,13,16,4.2,4.704
1567,Beam,25,0.23,0.45,5.0,9,Steel,911,11,25,29,6.8,67.932
1568,Beam,16,0.3,0.6,6.0,7,Steel,942,10,17,20,10.8,83.16
1569,Beam,23,0.25,0.5,5.0,20,Steel,933,11,23,26,7.5,166.5
1570,Wall,25,3.0,0.2,3.0,19,Plywood,505,11,26,28,19.2,404.928
1571,Slab,2,6.0,5.0,0.15,1,Plywood,443,15,1,4,3.3,3.795
1572,Beam,10,0.3,0.6,4.5,24,Steel,872,11,10,12,8.1,215.784
1573,Beam,19,0.23,0.45,4.5,10,Steel,907,13,18,20,6.12,69.156
1574,Beam,21,0.23,0.45,6.0,8,Steel,862,10,21,25,8.16,71.808
1575,Beam,4,0.23,0.45,6.0,6,Steel,924,12,3,7,8.16,54.835
1576,Beam,8,0.23,0.45,5.5,13,Steel,882,11,8,10,7.48,107.936
1577,Beam,14,0.3,0.6,4.0,15,Steel,896,13,13,16,7.2,122.04
1578,Slab,20,6.0,4.0,0.15,1,Plywood,539,16,20,23,3.0,3.48
1579,Wall,3,4.0,0.2,3.0,17,Plywood,541,9,3,7,25.2,466.956
1580,Wall,16,4.0,0.2,3.0,11,Plywood,522,12,17,19,25.2,310.464
1581,Slab,8,7.5,4.0,0.15,1,Plywood,496,14,7,10,3.45,3.933
1582,Beam,6,0.23,0.45,4.0,17,Steel,950,13,5,9,5.44,104.502
1583,Slab,13,7.5,4.0,0.15,1,Plywood,487,13,14,18,3.45,3.898
1584,Column,11,0.35,0.55,3.2,23,Steel,883,8,12,15,5.76,143.078
1585,Beam,16,0.23,0.45,4.0,13,Steel,919,10,17,19,5.44,77.792
1586,Column,8,0.4,0.4,3.3,13,Steel,984,10,8,12,5.28,75.504
1587,Column,21,0.4,0.4,3.3,9,Steel,891,10,20,24,5.28,52.272
1588,Wall,2,4.0,0.2,3.0,5,Plywood,627,9,2,5,25.2,137.34
1589,Wall,22,4.0,0.2,3.0,13,Plywood,526,12,23,26,25.2,366.912
1590,Beam,1,0.25,0.5,5.5,12,Steel,879,12,1,4,8.25,110.88
1591,Column,19,0.3,0.6,3.3,11,Steel,930,10,20,22,5.94,71.874
1592,Slab,9,6.0,5.0,0.15,1,Plywood,467,14,8,12,3.3,3.762
1593,Beam,10,0.25,0.5,6.0,20,Steel,934,12,10,13,9.0,201.6
1594,Slab,1,8.0,4.0,0.15,1,Plywood,512,12,1,5,3.6,4.032
1595,Wall,18,3.0,0.2,3.0,12,Plywood,480,9,17,20,19.2,251.136
1596,Column,5,0.23,0.45,3.3,36,Steel,942,10,4,8,4.488,177.725
1597,Column,17,0.3,0.6,3.2,16,Steel,968,9,16,18,5.76,100.454
1598,Column,19,0.3,0.45,3.0,10,Steel,875,8,18,22,4.5,48.6
1599,Column,22,0.3,0.6,3.2,20,Steel,916,10,22,25,5.76,126.72
1600,Beam,18,0.23,0.6,4.0,7,Steel,957,11,17,20,6.64,51.593
1601,Column,8,0.3,0.6,3.2,28,Steel,983,9,8,12,5.76,175.795
1602,Column,19,0.4,0.4,3.3,24,Steel,928,8,18,21,5.28,136.858
1603,Column,21,0.35,0.55,3.3,34,Steel,979,8,20,24,5.94,218.117
1604,Column,8,0.4,0.4,3.2,35,Steel,923,9,9,12,5.12,195.328
1605,Slab,4,6.0,4.0,0.15,1,Plywood,515,12,4,8,3.0,3.36
1606,Column,23,0.3,0.6,3.0,14,Steel,965,8,23,27,5.4,81.648
1607,Wall,4,4.5,0.2,3.0,23,Plywood,460,10,4,8,28.2,713.46
1608,Column,15,0.3,0.45,3.3,18,Steel,979,11,15,19,4.95,98.901
1609,Column,6,0.35,0.55,3.3,24,Steel,1002,11,5,8,5.94,158.242
1610,Column,4,0.3,0.45,2.8,35,Steel,952,11,5,8,4.2,163.17
1611,Slab,20,6.0,5.0,0.15,1,Plywood,514,13,20,22,3.3,3.729
1612,Column,4,0.3,0.45,3.0,9,Steel,979,11,4,7,4.5,44.955
1613,Beam,17,0.23,0.6,4.0,25,Steel,920,13,17,21,6.64,187.58
1614,Column,18,0.3,0.6,3.2,11,Steel,1004,10,19,21,5.76,69.696
1615,Wall,2,4.0,0.2,3.0,7,Plywood,517,12,2,4,25.2,197.568
1616,Column,5,0.23,0.45,3.3,17,Steel,958,9,6,10,4.488,83.163
1617,Beam,20,0.23,0.45,5.0,18,Steel,916,10,20,22,6.8,134.64
1618,Wall,13,4.0,0.2,3.0,8,Plywood,478,12,14,18,25.2,225.792
1619,Column,4,0.23,0.45,3.3,20,Steel,928,8,4,8,4.488,96.941
1620,Column,25,0.35,0.55,2.8,26,Steel,946,10,25,29,5.04,144.144
1621,Slab,7,8.0,4.0,0.15,1,Plywood,469,13,7,9,3.6,4.068
1622,Column,1,0.35,0.55,3.2,8,Steel,996,9,2,5,5.76,50.227
1623,Column,24,0.35,0.55,3.3,9,Steel,985,9,25,29,5.94,58.271
1624,Beam,1,0.23,0.6,4.0,23,Steel,943,13,1,5,6.64,172.574
1625,Column,14,0.3,0.6,3.3,11,Steel,1005,10,14,16,5.94,71.874
1626,Wall,25,4.5,0.2,3.0,11,Plywood,536,11,25,27,28.2,344.322
1627,Beam,15,0.23,0.6,5.0,6,Steel,943,11,16,19,8.3,55.278
1628,Beam,15,0.25,0.5,5.5,22,Steel,910,10,14,17,8.25,199.65
1629,Column,10,0.3,0.45,3.3,22,Steel,969,11,10,12,4.95,120.879
1630,Slab,4,6.0,4.0,0.15,1,Plywood,429,12,3,6,3.0,3.36
1631,Slab,15,10.0,4.0,0.15,1,Plywood,447,15,14,17,4.2,4.83
1632,Column,23,0.35,0.55,2.8,29,Steel,929,10,22,25,5.04,160.776
1633,Wall,3,3.0,0.2,3.0,12,Plywood,553,12,2,4,19.2,258.048
1634,Beam,23,0.23,0.6,6.0,29,Steel,922,11,24,26,9.96,320.612
1635,Slab,11,10.0,4.0,0.15,1,Plywood,523,16,12,16,4.2,4.872
1636,Column,14,0.3,0.45,2.8,7,Steel,980,11,13,15,4.2,32.634
1637,Column,5,0.3,0.6,3.3,28,Steel,909,11,4,8,5.94,184.615
1638,Slab,16,6.0,5.0,0.15,1,Plywood,540,14,16,20,3.3,3.762
1639,Slab,5,6.0,4.0,0.15,1,Plywood,486,16,4,8,3.0,3.48
1640,Beam,7,0.25,0.5,5.5,10,Steel,960,12,7,10,8.25,92.4
1641,Column,19,0.35,0.55,3.2,8,Steel,915,9,20,23,5.76,50.227
1642,Slab,2,10.0,4.0,0.15,1,Plywood,434,14,2,4,4.2,4.788
1643,Column,12,0.4,0.4,2.8,32,Steel,955,9,12,15,4.48,156.262
1644,Column,15,0.4,0.4,2.8,29,Steel,982,11,16,20,4.48,144.211
1645,Beam,4,0.25,0.5,4.0,18,Steel,919,13,3,7,6.0,122.04
1646,Column,8,0.3,0.6,3.0,33,Steel,934,11,9,11,5.4,197.802
1647,Column,9,0.23,0.45,2.8,26,Steel,879,10,9,13,3.808,108.909
1648,Column,17,0.23,0.45,3.2,20,Steel,912,9,17,19,4.352,94.874
1649,Wall,25,3.0,0.2,3.0,15,Plywood,578,9,26,28,19.2,313.92
1650,Column,21,0.35,0.55,3.3,35,Steel,935,8,22,25,5.94,224.532
1651,Slab,5,7.5,4.0,0.15,1,Plywood,456,13,4,7,3.45,3.898
1652,Wall,1,4.5,0.2,3.0,21,Plywood,563,9,2,4,28.2,645.498
1653,Slab,2,7.5,4.0,0.15,1,Plywood,453,15,1,3,3.45,3.968
1654,Beam,15,0.23,0.45,4.0,26,Steel,870,13,15,19,5.44,159.827
1655,Beam,4,0.3,0.6,5.0,22,Steel,957,12,4,6,9.0,221.76
1656,Beam,6,0.25,0.5,5.5,9,Steel,884,10,6,10,8.25,81.675
1657,Beam,22,0.3,0.6,4.0,9,Steel,865,10,23,27,7.2,71.28
1658,Wall,22,4.5,0.2,3.0,3,Plywood,523,10,21,25,28.2,93.06
1659,Slab,21,10.0,4.0,0.15,1,Plywood,487,13,21,24,4.2,4.746
1660,Beam,7,0.23,0.45,5.5,24,Steel,906,10,6,9,7.48,197.472
1661,Column,16,0.3,0.6,2.8,9,Steel,982,8,16,19,5.04,48.989
1662,Wall,16,6.0,0.2,3.0,13,Plywood,499,9,17,20,37.2,527.124
1663,Column,5,0.3,0.6,3.3,32,Steel,932,11,6,10,5.94,210.989
1664,Slab,14,10.0,4.0,0.15,1,Plywood,503,16,15,18,4.2,4.872
1665,Column,14,0.35,0.55,3.3,9,Steel,974,8,14,16,5.94,57.737
1666,Slab,10,7.5,4.0,0.15,1,Plywood,488,15,10,14,3.45,3.968
1667,Slab,19,6.0,5.0,0.15,1,Plywood,441,13,18,20,3.3,3.729
1668,Beam,17,0.23,0.6,5.0,27,Steel,896,10,16,19,8.3,246.51
1669,Column,14,0.3,0.6,3.0,17,Steel,953,10,14,16,5.4,100.98
1670,Slab,19,6.0,4.0,0.15,1,Plywood,503,13,20,23,3.0,3.39
1671,Beam,20,0.3,0.6,5.0,13,Steel,997,10,21,23,9.0,128.7
1672,Column,15,0.35,0.55,3.0,24,Steel,970,9,16,18,5.4,141.264
1673,Beam,7,0.25,0.5,6.0,13,Steel,950,11,6,10,9.0,129.87
1674,Beam,19,0.25,0.5,5.0,10,Steel,900,11,20,22,7.5,83.25
1675,Slab,18,6.0,5.0,0.15,1,Plywood,509,16,17,19,3.3,3.828
1676,Column,25,0.3,0.6,3.2,32,Steel,908,8,26,28,5.76,199.066
1677,Beam,4,0.3,0.6,6.0,17,Steel,982,13,5,7,10.8,207.468
1678,Wall,11,5.0,0.2,3.0,7,Plywood,543,10,11,15,31.2,240.24
1679,Column,24,0.35,0.55,2.8,22,Steel,971,10,24,27,5.04,121.968
1680,Beam,13,0.23,0.6,4.5,11,Steel,908,10,12,15,7.47,90.387
1681,Slab,24,8.0,4.0,0.15,1,Plywood,518,16,24,26,3.6,4.176
1682,Wall,1,5.0,0.2,3.0,23,Plywood,460,11,1,5,31.2,796.536
1683,Beam,1,0.3,0.6,6.0,13,Steel,911,10,1,3,10.8,154.44
1684,Slab,20,6.0,4.0,0.15,1,Plywood,432,12,19,22,3.0,3.36
1685,Column,9,0.3,0.6,3.3,15,Steel,939,9,8,10,5.94,97.119
1686,Beam,14,0.25,0.5,5.5,17,Steel,945,13,14,17,8.25,158.482
1687,Wall,11,4.0,0.2,3.0,6,Plywood,533,10,10,14,25.2,166.32
1688,Wall,11,6.0,0.2,3.0,16,Plywood,567,11,12,15,37.2,660.672
1689,Beam,24,0.23,0.45,4.5,24,Steel,907,12,23,26,6.12,164.506
1690,Beam,3,0.23,0.6,5.0,6,Steel,899,10,4,6,8.3,54.78
1691,Beam,20,0.23,0.6,4.0,21,Steel,910,12,21,23,6.64,156.173
1692,Column,23,0.3,0.6,3.0,12,Steel,951,9,22,26,5.4,70.632
1693,Wall,17,3.0,0.2,3.0,12,Plywood,509,11,17,21,19.2,255.744
1694,Slab,10,8.0,4.0,0.15,1,Plywood,477,15,10,12,3.6,4.14
